161,37.853710
162,36.043087
163,34.288334
164,33.130085
165,32.565907
166,31.188992
167,30.570528
168,29.989298
169,28.805264
170,27.630692
171,26.539982
172,25.362644
173,24.491398
174,24.694626
175,23.930983
176,23.627298
177,23.239029
178,23.120155
179,22.539520
180,21.889772
181,21.456322
182,21.044401
183,21.142258
184,20.707813
185,19.825609
186,19.636103
187,18.687433
188,18.201315
189,18.533829
190,19.098835
191,18.602770
192,18.106577
193,18.026728
194,17.653809
195,17.171112
196,17.069462
197,17.032095
198,16.958666
199,16.389271
200,16.711664
201,17.727732
202,17.815626
203,17.804920
204,17.706745
205,16.881218
206,16.157272
207,16.642117
208,16.358185
209,16.338778
210,15.518492
211,15.377247
212,15.469544
213,15.001995
214,14.575043
215,14.300424
216,13.847712
217,14.909148
218,14.723004
219,14.904695
220,14.532211
221,15.485151
222,14.933454
223,14.976177
224,14.859845
225,15.227766
226,14.675940
227,14.348062
228,14.145760
229,13.764358
230,13.204288
231,13.211527
232,12.817463
233,13.240898
234,13.063023
235,12.747701
236,12.584785
237,12.556566
238,13.192022
239,13.272815
240,13.177584
241,13.512058
242,13.425320
243,13.779289
244,14.084701
245,13.834338
246,13.367769
247,13.206034
248,13.521803
249,13.415370
250,13.459577
251,13.136917
252,13.025209
253,13.133083
254,13.201180
255,13.175397
256,13.267765
257,13.483597
258,12.975962
259,12.811677
260,12.277628
261,12.206576
262,12.188197
263,12.488679
264,12.195275
265,12.511925
266,12.727082
267,13.539804
268,13.730707
269,13.639065
270,13.820832
271,13.846895
272,14.193495
273,13.949271
274,14.155005
275,13.579665
276,13.269674
277,12.831585
278,13.036094
279,13.419837
280,13.472457
281,13.439971
282,13.061453
283,13.451637
284,13.442921
285,14.188485
286,13.858356
287,14.123977
288,13.679328
289,13.854389
290,13.704375
291,13.521584
292,13.343482
293,13.243587
294,13.011510
295,12.980947
296,12.802818
297,12.595289
298,12.197016
299,12.213415
300,12.153431
301,12.140965
302,12.148883
303,11.872720
304,11.997467
305,12.034531
306,12.303362
307,12.298249
308,12.349700
309,12.834725
310,12.878929
311,12.898744
312,12.729329
313,13.081180
314,12.934471
315,12.640351
316,12.381373
317,12.331247
318,11.931020
319,11.889388
320,11.737761
321,11.805668
322,11.697604
323,11.268024
324,11.010041
325,11.014885
326,11.344413
327,11.836786
328,12.215504
329,12.345803
330,12.060640
331,11.811707
332,11.836118
333,11.645941
334,11.342812
335,11.413100
336,11.740580
337,11.662169
338,11.930115
339,11.823669
340,11.318771
341,11.130918
342,11.362631
343,11.190899
344,10.993878
345,11.366247
346,11.679387
347,11.328260
348,11.258116
349,11.859128
350,11.781468
351,11.826299
352,11.507396
353,11.922367
354,11.650278
355,11.410172
356,10.926651
357,10.350554
358,10.601151
359,10.599399
360,10.482880
361,10.307117
362,10.496665
363,10.518454
364,10.467587
365,10.510860
366,10.904142
367,11.189083
368,11.285182
369,11.137856
370,11.203856
371,11.163719
372,10.757911
373,10.407043
374,10.152172
375,9.942997
376,9.638151
377,10.034625
378,9.815338
379,9.699110
380,9.592551
381,9.545285
382,9.459662
383,9.395736
384,9.323263
385,10.088329
386,9.733083
387,10.220706
388,9.973654
389,10.080105
390,10.320588
391,10.617510
392,10.564277
393,10.194351
394,10.049447
395,10.148934
396,9.979293
397,9.949600
398,9.830936
399,10.218354
400,10.301222
401,10.771946
402,10.677275
403,10.527694
404,10.498847
405,10.086309
406,10.360476
407,10.162471
408,9.841444
409,9.778991
410,9.590967
411,9.737496
412,9.368562
413,9.017019
414,9.514527
415,9.555476
416,9.215907
417,9.193398
418,8.731956
419,8.503003
420,8.571109
421,8.468623
422,8.214180
423,8.370356
424,8.611475
425,8.532237
426,8.242859
427,8.194156
428,8.080674
429,7.952782
430,8.075313
431,8.300174
432,8.404226
433,8.594057
434,8.407654
435,8.420945
436,8.293401
437,8.231681
438,8.066957
439,8.212298
440,8.418424
441,8.199402
442,8.104109
443,8.156920
444,7.858264
445,7.875494
446,7.922487
447,7.980938
448,7.751504
449,7.657828
450,7.610296
451,8.101788
452,7.976949
453,7.978295
454,7.679827
455,7.660005
456,7.958728
457,7.790982
458,7.735203
459,7.862116
460,7.897564
461,7.724936
462,7.780737
463,7.967107
464,7.906174
465,7.942327
466,8.001682
467,8.136729
468,8.338285
469,8.054287
470,8.184711
471,8.507004
472,8.201956
473,8.166104
474,8.281987
475,8.178511
476,7.929235
477,7.874229
478,7.639415
479,7.720941
480,7.628794
481,7.482697
482,7.322324
483,7.447402
484,7.527698
485,7.461302
486,7.338591
487,7.217401
488,7.081263
489,7.146734
490,7.274960
491,6.954756
492,6.958993
493,6.851914
494,7.294969
495,7.344521
496,7.014641
497,7.025565
498,7.379389
499,7.243880
500,7.382341
501,7.372355
502,7.092421
503,6.888026
504,6.719945
505,6.885587
506,6.904863
507,6.831224
508,6.787400
509,6.643996
510,6.847564
511,6.777485
512,6.802720
513,6.659058
514,6.420771
515,6.574328
516,6.493743
517,6.559303
518,6.895046
519,6.801897
520,7.066241
521,7.338575
522,7.342955
523,7.165582
524,6.846758
525,6.731079
526,6.638375
527,6.629615
528,6.834552
529,6.932646
530,7.265368
531,7.151151
532,7.394107
533,7.233874
534,7.172547
535,7.012794
536,7.069678
537,6.845442
538,6.598158
539,6.818594
540,7.096041
541,6.927401
542,6.819852
543,6.972544
544,7.162343
545,7.199473
546,6.944046
547,6.669561
548,6.709383
549,6.866227
550,6.582184
551,6.321371
552,6.315794
553,6.389457
554,6.208957
555,6.179177
556,6.375442
557,6.424070
558,6.319783
559,6.398138
560,6.336227
561,6.655610
562,6.643562
563,6.649244
564,6.895023
565,6.851935
566,6.799159
567,6.551752
568,6.467960
569,6.272140
570,5.987323
571,6.038007
572,6.069004
573,6.093517
574,6.099607
575,6.189358
576,6.161783
577,5.971667
578,6.088415
579,6.241034
580,6.294944
581,6.490440
582,6.357034
583,6.343735
584,6.476533
585,6.684645
586,6.548231
587,6.682266
588,6.711739
589,6.436327
590,6.266782
591,6.203048
592,6.167540
593,6.121859
594,6.092510
595,5.912405
596,5.839277
597,5.918907
598,5.874871
599,5.954890
600,5.806696
601,5.634623
602,5.902428
603,5.809421
604,5.934740
605,5.898828
606,6.160642
607,6.201713
608,6.043110
609,6.056592
610,5.928317
611,5.738235
612,5.705659
613,5.434217
614,5.422388
615,5.294867
616,5.486124
617,5.322219
618,5.596698
619,5.565489
620,5.686285
621,5.656089
622,5.620230
623,5.736583
624,5.602149
625,5.610106
626,5.505589
627,5.451897
628,5.765718
629,5.881561
630,6.283361
631,6.258334
632,6.250566
633,6.321951
634,6.474930
635,6.539763
636,6.459126
637,6.316728
638,6.446352
639,6.155612
640,6.166525
641,6.229218
642,6.320423
643,6.333582
644,6.183822
645,5.923809
646,5.958957
647,6.181832
648,6.086209
649,6.422299
650,6.389777
651,6.403562
652,6.316392
653,6.203350
654,5.892102
655,5.917289
656,5.831310
657,6.168928
658,6.097393
659,6.214271
660,5.983151
661,5.950529
662,5.903378
663,5.833514
664,5.785671
665,5.715696
666,5.783530
667,5.804634
668,5.946531
669,5.889665
670,5.874793
671,5.890844
672,5.800760
673,6.026535
674,5.965020
675,5.865400
676,5.686449
677,5.720157
678,5.682100
679,5.529911
680,5.574190
681,5.326117
682,5.201418
683,5.139804
684,5.162214
685,5.312059
686,5.407276
687,5.392580
688,5.597399
689,5.437225
690,5.544547
691,5.492080
692,5.669774
693,5.400213
694,6.025312
695,6.071812
696,5.961534
697,6.164191
698,6.312354
699,6.425569
700,6.140867
701,6.049768
702,5.959888
703,6.058588
704,5.939847
705,5.790917
706,5.758790
707,5.993853
708,6.007627
709,5.940454
710,6.098814
711,5.995897
712,5.951641
713,6.042897
714,6.012722
715,5.930852
716,5.837499
717,5.900679
718,6.146384
719,6.250832
720,6.235667
721,6.089003
722,6.013627
723,5.854398
724,5.697850
725,5.458219
726,5.530484
727,5.417669
728,5.363300
729,5.173815
730,5.282826
731,5.330468
732,5.218137
733,5.257941
734,5.383606
735,5.402540
736,5.705370
737,6.264620
738,6.090755
739,5.873017
740,5.760701
741,5.533901
742,5.811978
743,5.922877
744,5.836169
745,6.045322
746,5.899595
747,5.952934
748,6.020174
749,5.844770
750,5.760127
751,6.029575
752,6.074568
753,5.947156
754,6.140253
755,5.853866
756,5.826183
757,6.151050
758,6.235728
759,6.155694
760,5.921438
761,5.888392
762,5.758874
763,5.408072
764,5.457818
765,5.358353
766,5.296503
767,5.191812
768,5.161309
769,4.988214
770,4.914625
771,4.880284
772,5.038983
773,4.977883
774,5.039558
775,5.114307
776,5.077415
777,5.019188
778,5.187427
779,5.213430
780,5.164853
781,5.070740
782,5.130614
783,5.219813
784,5.123378
785,5.093730
786,4.886135
787,4.923919
788,4.717002
789,4.700204
790,4.623179
791,4.586403
792,4.896511
793,5.013693
794,5.019382
795,4.882087
796,4.838571
797,4.861788
798,4.969976
799,4.839764
800,4.751656
801,4.753283
802,4.872262
803,4.832160
804,4.651836
805,4.735103
806,4.759386
807,4.819923
808,4.657088
809,5.082931
810,5.081378
811,4.938359
812,4.954374
813,4.901723
814,4.996531
815,4.790936
816,4.812477
817,4.820647
818,4.830299
819,5.007286
820,5.127151
821,5.024764
822,5.071676
823,5.502976
824,5.223561
825,5.152280
826,5.119200
827,5.361878
828,5.128963
829,5.166992
830,5.195596
831,4.990016
832,5.115025
833,5.141842
834,5.016958
835,4.986691
836,5.034737
837,4.942536
838,4.762035
839,4.615391
840,4.582111
841,4.402137
842,4.474020
843,4.658556
844,4.988794
845,5.084852
846,5.164872
847,5.139824
848,5.072335
849,5.335796
850,5.103888
851,4.930491
852,5.018672
853,5.061641
854,5.108587
855,4.958927
856,5.020226
857,5.001675
858,5.039892
859,5.212538
860,5.421888
861,5.248910
862,5.044405
863,5.161067
864,5.084508
865,5.124543
866,5.055783
867,5.094643
868,4.979338
869,4.830798
870,5.098830
871,5.185992
872,5.245187
873,5.113097
874,4.940131
875,5.145256
876,5.448245
877,5.475086
878,5.210050
879,5.365210
880,5.342344
881,5.354003
882,5.461818
883,5.467975
884,5.385316
885,5.589756
886,5.687356
887,5.437589
888,5.148573
889,5.320618
890,5.272839
891,5.447855
892,5.299231
893,5.444029
894,5.356434
895,5.341915
896,5.261384
897,5.123001
898,5.314850
899,5.388612
900,5.186101
901,5.250172
902,5.643249
903,5.451462
904,5.465065
905,5.453747
906,5.311432
907,5.222493
908,5.301805
909,5.195020
910,5.229907
911,5.107951
912,5.437750
913,5.189922
914,5.276655
915,5.301625
916,5.419805
917,5.271719
918,5.056309
919,5.008170
920,4.894964
921,4.986661
922,5.136344
923,5.179332
924,5.368491
925,5.303298
926,5.374883
927,5.368025
928,5.667465
929,5.528867
930,5.751600
931,5.637496
932,5.548312
933,5.430626
934,5.409245
935,5.343174
936,5.203104
937,5.020951
938,4.855389
939,5.485926
940,5.564158
941,5.614102
942,5.479648
943,5.494970
944,5.598306
945,5.814033
946,5.514943
947,5.545634
948,5.566159
949,5.712071
950,5.629199
951,5.467216
952,5.286079
953,5.192101
954,5.277486
955,5.483530
956,5.465966
957,5.451898
958,5.160945
959,5.599300
960,5.417153
961,5.306351
962,5.082451
963,5.075549
964,4.940262
965,5.106328
966,5.073966
967,5.037809
968,4.772295
969,4.522912
970,4.629058
971,4.499610
972,4.495913
973,4.466516
974,4.437847
975,4.467406
976,4.614341
977,4.643846
978,4.720530
979,4.652616
980,4.445038
981,4.671415
982,4.727014
983,4.739609
984,4.947214
985,5.182227
986,5.281438
987,5.080432
988,4.926749
989,5.138548
990,5.085360
991,5.028886
992,5.065006
993,4.956702
994,4.767949
995,4.773695
996,5.038542
997,5.224055
998,5.170950
999,4.972500
1000,4.982999
1001,4.724415
1002,4.739391
1003,4.667966
1004,4.739951
1005,4.679512
1006,4.772033
1007,4.666996
1008,4.697711
1009,4.694059
1010,4.908981
1011,4.853495
1012,4.770043
1013,4.564870
1014,4.564133
1015,4.688589
1016,4.543962
1017,4.522343
1018,4.486177
1019,4.437891
1020,4.509166
1021,4.611400
1022,4.684139
1023,4.726786
1024,4.645352
1025,4.622128
1026,4.563867
1027,4.714549
1028,4.966687
1029,5.020070
1030,4.819818
1031,4.950205
1032,4.782494
1033,4.520170
1034,4.525673
1035,5.018133
1036,4.872330
1037,4.876719
1038,4.996084
1039,4.927488
1040,4.828681
1041,5.039623
1042,5.053647
1043,4.868105
1044,4.844954
1045,4.994066
1046,4.935462
1047,4.934060
1048,5.032495
1049,5.142281
1050,5.211184
1051,5.752264
1052,5.531856
1053,5.459921
1054,5.812141
1055,5.872597
1056,5.656263
1057,5.514509
1058,5.796990
1059,5.733362
1060,5.625109
1061,5.789507
1062,5.594741
1063,5.441256
1064,5.284892
1065,5.120699
1066,5.046560
1067,5.073198
1068,5.093957
1069,4.980603
1070,4.908451
1071,5.180364
1072,5.026468
1073,4.976581
1074,4.695045
1075,4.684508
1076,4.765194
1077,4.777901
1078,4.825518
1079,4.724054
1080,4.868562
1081,4.779565
1082,4.764878
1083,4.716454
1084,4.541307
1085,4.537999
1086,4.689289
1087,4.537156
1088,4.362771
1089,4.130079
1090,4.177030
1091,4.518250
1092,4.532484
1093,4.591031
1094,4.569520
1095,4.718740
1096,4.656642
1097,4.678191
1098,4.731452
1099,4.563068
1100,4.813931
1101,4.670399
1102,4.545308
1103,4.652200
1104,4.598786
1105,4.413308
1106,4.609622
1107,4.705735
1108,4.932248
1109,4.826261
1110,4.868851
1111,4.730032
1112,4.873562
1113,4.724602
1114,4.506937
1115,4.517728
1116,4.491147
1117,4.443328
1118,4.441294
1119,4.437544
1120,4.432842
1121,4.426537
1122,4.212803
1123,4.103199
1124,4.225738
1125,4.265118
1126,4.370240
1127,4.400454
1128,4.305696
1129,4.324926
1130,4.352104
1131,4.580359
1132,4.525007
1133,4.475405
1134,4.678650
1135,4.860498
1136,4.716776
1137,4.784211
1138,4.757985
1139,4.684449
1140,4.527332
1141,4.463824
1142,4.565801
1143,4.681394
1144,4.711593
1145,4.490619
1146,4.329637
1147,4.309085
1148,4.184359
1149,4.118634
1150,4.226278
1151,4.163374
1152,4.054836
1153,3.943590
1154,4.083182
1155,3.923707
1156,4.001846
1157,3.976517
1158,4.037499
1159,4.162739
1160,4.211551
1161,4.153805
1162,4.133456
1163,4.094865
1164,3.880328
1165,3.953140
1166,3.935837
1167,4.036527
1168,3.886014
1169,3.957132
1170,3.860604
1171,4.041872
1172,4.367317
1173,4.159700
1174,4.073696
1175,4.127843
1176,4.111964
1177,3.897789
1178,3.875658
1179,3.779614
1180,3.714552
1181,3.696916
1182,3.601550
1183,3.605642
1184,3.656789
1185,3.624197
1186,3.575893
1187,3.652339
1188,3.905360
1189,4.049391
1190,4.161545
1191,4.414063
1192,4.637305
1193,4.644524
1194,4.495886
1195,4.524415
1196,4.410496
1197,4.434162
1198,4.305142
1199,4.384013
1200,4.224428
1201,4.092781
1201,4.610442
1202,4.296185
1203,4.115145
1204,4.071804
1205,4.124668
1206,4.144859
1207,4.147891
1208,4.175046
1209,4.116060
1210,4.156693
1211,4.042668
1212,4.003568
1213,3.963020
1214,3.788236
1215,4.142562
1216,4.285648
1217,4.273222
1218,4.350255
1219,4.459554
1220,4.472069
1221,4.337515
1222,4.222255
1223,4.662796
1224,4.681376
1225,4.751437
1226,4.787037
1227,4.686785
1228,4.620189
1229,4.701333
1230,4.568500
1231,4.487031
1232,4.617756
1233,4.653457
1234,4.511567
1235,4.411607
1236,4.586459
1237,4.583381
1238,4.423318
1239,4.385315
1240,4.402826
1241,4.373410
1242,4.369169
1243,4.322364
1244,4.417958
1245,4.506151
1246,4.366705
1247,4.510601
1248,4.421547
1249,4.350314
1250,4.213493
1251,4.353528
1252,4.302474
1253,4.403394
1254,4.485316
1255,4.402764
1256,4.269964
1257,4.119303
1258,4.021518
1259,3.982277
1260,3.852761
1261,3.866365
1262,3.864777
1263,4.166091
1264,4.051420
1265,4.042898
1266,4.011414
1267,3.938897
1268,3.869364
1269,3.969901
1270,3.947968
1271,3.903304
1272,3.918478
1273,3.892437
1274,3.869077
1275,3.969639
1276,4.078725
1277,3.978714
1278,3.969166
1279,3.966927
1280,3.987110
1281,4.107359
1282,4.103999
1283,3.917875
1284,4.015531
1285,4.073941
1286,4.136475
1287,4.112394
1288,4.356745
1289,4.337664
1290,4.261240
1291,4.285890
1292,4.409041
1293,4.597413
1294,4.340774
1295,4.291062
1296,4.136748
1297,4.490349
1298,4.477169
1299,4.275873
1300,4.301449
1301,4.311719
1302,4.498841
1303,4.396323
1304,4.224604
1305,4.176784
1306,4.116826
1307,4.040584
1308,4.242674
1309,4.127579
1310,4.138000
1311,4.077664
1312,4.068006
1313,4.072796
1314,4.247338
1315,4.279203
1316,4.085835
1317,4.120998
1318,4.203723
1319,4.266408
1320,4.312165
1321,4.279959
1322,4.067141
1323,4.102466
1324,4.042905
1325,4.431391
1326,4.351917
1327,4.175012
1328,4.117640
1329,4.237202
1330,4.311148
1331,4.501186
1332,4.533348
1333,4.396315
1334,4.302940
1335,4.314755
1336,4.483534
1337,4.468360
1338,4.377870
1339,4.430973
1340,4.259753
1341,4.179623
1342,4.395124
1343,4.425107
1344,4.511140
1345,4.553997
1346,4.435462
1347,4.783167
1348,4.731910
1349,4.654241
1350,4.658780
1351,4.553320
1352,4.546769
1353,4.428217
1354,4.389535
1355,4.241611
1356,4.121870
1357,4.108280
1358,3.961403
1359,4.069460
1360,4.134028
1361,3.995911
1362,3.956834
1363,4.012072
1364,3.976669
1365,3.869304
1366,3.883951
1367,3.825181
1368,3.745199
1369,3.828653
1370,3.886781
1371,4.024080
1372,3.835634
1373,3.774719
1374,3.778269
1375,3.867664
1376,3.809703
1377,3.753179
1378,3.944166
1379,4.101637
1380,4.140736
1381,4.004855
1382,3.896881
1383,3.991017
1384,4.111236
1385,3.954041
1386,3.816893
1387,4.006084
1388,4.000985
1389,3.951255
1390,3.924443
1391,4.054758
1392,4.094145
1393,4.052471
1394,4.326602
1395,4.230053
1396,4.285998
1397,4.225001
1398,4.149652
1399,4.417095
1400,4.223058
1401,4.203345
1402,4.137811
1403,4.033029
1404,4.055102
1405,3.970293
1406,3.845650
1407,3.961420
1408,3.960272
1409,4.055957
1410,4.190059
1411,4.301212
1412,4.390725
1413,4.183070
1414,4.311678
1415,4.365042
1416,4.398126
1417,4.368526
1418,4.204018
1419,4.338813
1420,4.589678
1421,4.487454
1422,4.400962
1423,4.363262
1424,4.259759
1425,4.269358
1426,4.557558
1427,4.684237
1428,4.896814
1429,5.116812
1430,5.002079
1431,4.813824
1432,4.490813
1433,4.384887
1434,4.279006
1435,4.272157
1436,4.446311
1437,4.373220
1438,4.239497
1439,4.284224
1440,4.200074
1441,4.208756
1442,4.107273
1443,4.170037
1444,4.171369
1445,4.178601
1446,4.082528
1447,4.070921
1448,3.843175
1449,3.999579
1450,4.007246
1451,3.929692
1452,3.784056
1453,3.643148
1454,3.580171
1455,3.638231
1456,3.846743
1457,3.717547
1458,3.700777
1459,3.775650
1460,3.884807
1461,3.965571
1462,4.375602
1463,4.318870
1464,4.575540
1465,4.362641
1466,4.406424
1467,4.700503
1468,4.590300
1469,4.536312
1470,4.369646
1471,4.454819
1472,4.310498
1473,4.247176
1474,4.176598
1475,4.214560
1476,4.022046
1477,3.971025
1478,4.062874
1479,3.990031
1480,4.090995
1481,3.973432
1482,3.893692
1483,3.959758
1484,4.054677
1485,3.930334
1486,3.968299
1487,3.924152
1488,4.095523
1489,4.181291
1490,4.117969
1491,4.140870
1492,3.965990
1493,3.814587
1494,3.870026
1495,3.863357
1496,3.991600
1497,4.152830
1498,4.041920
1499,3.962489
1500,3.901131
1501,4.076750
1502,4.127542
1503,4.125756
1504,4.038726
1505,3.993378
1506,3.928794
1507,3.826888
1508,3.955286
1509,4.113636
1510,4.039271
1511,3.882562
1512,3.819008
1513,3.712666
1514,3.613516
1515,3.706587
1516,3.750571
1517,3.755677
1518,3.821378
1519,3.873124
1520,3.829971
1521,3.822676
1522,3.848268
1523,3.765270
1524,3.611642
1525,3.700146
1526,3.528650
1527,3.504965
1528,3.489316
1529,3.587082
1530,3.475449
1531,3.457463
1532,3.432705
1533,3.443296
1534,3.497711
1535,3.414836
1536,3.601268
1537,3.426342
1538,3.384626
1539,3.358511
1540,3.735775
1541,3.837299
1542,3.672002
1543,3.704618
1544,3.547762
1545,3.433394
1546,3.575023
1547,3.715835
1548,3.694074
1549,3.813025
1550,3.799583
1551,3.714983
1552,3.790398
1553,3.746318
1554,3.680583
1555,3.716906
1556,3.687456
1557,4.033137
1558,4.006016
1559,4.128573
1560,4.165885
1561,4.139729
1562,4.036872
1563,3.999850
1564,4.151195
1565,4.069492
1566,4.085683
1567,3.940501
1568,3.996170
1569,3.884940
1570,3.903152
1571,3.819718
1572,3.679443
1573,3.739640
1574,3.659000
1575,3.657654
1576,3.792125
1577,3.814378
1578,3.801314
1579,3.780875
1580,3.795470
1581,3.719232
1582,3.790772
1583,3.984847
1584,3.942420
1585,3.882130
1586,3.791752
1587,3.980043
1588,4.033798
1589,3.948597
1590,3.813526
1591,3.853988
1592,3.891813
1593,3.760132
1594,3.832691
1595,4.061751
1596,4.209856
1597,4.271273
1598,4.071492
1599,4.120092
1600,3.890360
1601,3.794514
1602,3.634121
1603,3.513688
1604,3.381655
1605,3.322061
1606,3.329767
1607,3.383345
1608,3.378203
1609,3.424278
1610,3.531087
1611,3.489428
1612,3.710194
1613,3.853122
1614,3.900328
1615,3.731511
1616,3.814959
1617,3.664329
1618,3.815459
1619,3.946793
1620,3.810497
1621,3.763065
1622,3.736972
1623,3.685784
1624,3.855244
1625,3.936341
1626,3.945507
1627,3.805816
1628,3.595096
1629,3.852839
1630,3.814469
1631,3.769279
1632,3.783933
1633,3.851388
1634,3.772207
1635,3.670576
1636,3.729812
1637,3.893775
1638,3.989382
1639,3.821988
1640,3.946008
1641,4.220366
1642,4.195514
1643,4.101974
1644,4.266336
1645,4.204610
1646,4.122756
1647,4.191585
1648,4.234228
1649,4.063371
1650,3.858265
1651,3.894694
1652,3.716822
1653,3.730777
1654,3.834217
1655,3.661775
1656,3.739156
1657,3.910369
1658,3.775339
1659,3.698032
1660,3.577681
1661,3.416043
1662,3.449870
1663,3.291084
1664,3.138562
1665,3.230323
1666,3.232094
1667,3.303558
1668,3.361084
1669,3.270981
1670,3.265435
1671,3.515450
1672,3.539271
1673,3.567182
1674,3.612249
1675,3.755962
1676,3.816221
1677,3.719144
1678,3.941647
1679,3.965720
1680,4.063041
1681,4.007381
1682,4.008365
1683,4.112535
1684,4.042858
1685,4.024207
1686,3.862557
1687,4.031871
1688,3.864940
1689,3.983404
1690,3.977390
1691,4.154081
1692,4.031222
1693,3.887317
1694,4.120708
1695,4.019390
1696,4.285520
1697,4.110285
1698,4.332565
1699,4.237039
1700,4.116364
1701,4.119095
1702,4.025104
1703,4.092333
1704,4.111223
1705,3.906777
1706,3.783504
1707,3.640054
1708,3.652619
1709,3.620149
1710,3.621517
1711,3.770212
1712,3.853776
1713,3.835594
1714,3.834028
1715,3.896079
1716,3.777158
1717,3.862013
1718,3.756242
1719,3.753385
1720,3.866094
1721,3.969543
1722,3.806438
1723,3.790624
1724,3.834010
1725,3.882874
1726,3.865043
1727,3.770365
1728,3.707512
1729,3.790735
1730,3.796704
1731,3.812196
1732,3.754126
1733,3.737294
1734,3.819598
1735,3.787272
1736,3.940868
1737,3.805018
1738,3.666705
1739,3.631249
1740,3.881839
1741,4.050529
1742,4.113135
1743,4.093474
1744,4.079932
1745,4.241129
1746,4.059392
1747,4.096922
1748,4.032051
1749,3.881437
1750,3.875778
1751,3.863497
1752,3.830156
1753,3.844688
1754,3.715727
1755,3.778735
1756,3.780942
1757,3.694916
1758,3.545917
1759,3.416606
1760,3.415846
1761,3.600519
1762,3.470644
1763,3.508074
1764,3.777071
1765,3.689854
1766,3.761145
1767,3.797234
1768,3.705421
1769,3.611324
1770,3.581358
1771,3.610042
1772,3.603218
1773,3.693446
1774,3.686288
1775,3.616211
1776,3.815323
1777,3.724030
1778,3.697011
1779,3.685433
1780,3.493691
1781,3.350775
1782,3.553298
1783,3.580083
1784,3.410148
1785,3.321512
1786,3.577729
1787,3.495883
1788,3.677629
1789,3.642061
1790,3.592224
1791,3.912180
1792,3.838443
1793,3.836700
1794,3.825783
1795,3.955741
1796,3.912621
1797,3.758410
1798,3.659950
1799,3.719565
1800,3.590959
1801,3.634554
1802,3.728544
1803,3.858080
1804,3.904275
1805,3.877038
1806,3.842528
1807,3.772017
1808,4.027381
1809,3.954417
1810,3.903054
1811,3.868791
1812,3.850116
1813,3.928975
1814,3.820751
1815,3.763379
1816,3.638194
1817,3.601588
1818,3.731588
1819,3.695307
1820,3.844837
1821,3.685484
1822,3.782065
1823,3.832950
1824,3.761220
1825,3.601859
1826,3.642220
1827,3.562990
1828,3.550835
1829,3.513637
1830,3.432888
1831,3.461817
1832,3.590585
1833,3.511235
1834,3.337396
1835,3.449825
1836,3.751505
1837,3.830411
1838,3.624079
1839,3.558583
1840,3.416098
1841,3.539511
1842,3.963308
1843,3.791875
1844,3.623815
1845,3.495966
1846,3.398464
1847,3.538116
1848,3.500042
1849,3.973099
1850,3.924420
1851,3.908336
1852,3.889096
1853,3.784862
1854,3.825106
1855,3.795361
1856,3.757210
1857,3.814145
1858,3.704584
1859,4.074017
1860,4.001278
1861,3.936759
1862,3.927147
